"ID","EDAD","GENERO","EST_MARITAL","HIJOS","INGRESO","TARJETAS","PRESTAMOS","PAGO","HIPOTECA","RIESGO"
101553,22,"Masculino","Casado",1,23386,1,2,"Semanal","Si","Bajo"
101251,32,"Masculino","Casado",1,23388,1,1,"Semanal","Si","Bajo"
101520,22,"Masculino","Casado",1,23392,2,2,"Mensual","Si","Bajo"
101950,25,"Masculino","Casado",1,23397,1,1,NA,"Si","Bajo"
101672,NA,"Masculino","Casado",1,23467,2,1,"Semanal","Si","Bajo"
101981,25,"Masculino","Casado",1,23483,1,2,"Mensual","Si","Bajo"
NA,25,"Masculino","Casado",1,23511,0,2,"Mensual","Si","Bajo"
101982,25,"Masculino","Casado",1,NA,2,2,"Mensual","Si","Bajo"
101691,23,NA,"Casado",1,23527,NA,2,"Semanal","Si","Alto"
101047,19,"Masculino","Casado",1,NA,2,1,"Mensual","Si","Bajo"
101070,19,NA,"Casado",1,23634,0,1,"Semanal","Si","Bajo"
100916,18,"Masculino","Casado",1,23643,2,2,"Semanal",NA,"Bajo"
101828,24,"Masculino","Casado",1,23645,0,1,"Mensual","Si","Bajo"
101960,25,"Masculino","Casado",1,NA,0,1,"Mensual","Si","Bajo"
101213,32,"Masculino","Casado",1,NA,2,1,"Mensual","Si","Bajo"
101655,31,NA,"Casado",1,23733,2,1,"Semanal","Si","Bajo"
101242,20,"Masculino","Casado",1,23755,0,2,"Mensual","Si","Bajo"
101545,22,"Masculino",NA,1,23771,NA,2,"Semanal","Si","Bajo"
NA,22,"Masculino","Casado",1,NA,2,1,"Semanal","Si","Bajo"
101936,NA,"Masculino",NA,1,23784,2,2,"Semanal","Si","Alto"
101662,36,"Masculino",NA,1,23820,1,NA,"Mensual","Si","Bajo"
101229,NA,"Masculino",NA,1,NA,2,NA,"Mensual","Si","Bajo"
101690,NA,NA,"Casado",1,23845,1,1,"Semanal","Si","Bajo"
101813,24,"Masculino","Casado",1,NA,2,2,"Mensual","Si","Bajo"
101497,29,"Masculino","Casado",1,23909,0,2,"Semanal","Si","Bajo"
101563,22,"Masculino",NA,1,23919,1,NA,"Semanal","Si","Bajo"
101221,20,"Masculino","Casado",NA,23921,2,1,NA,"Si","Bajo"
100897,27,"Masculino",NA,1,23982,0,1,"Semanal","Si","Bajo"
101354,21,"Masculino","Casado",1,23997,2,NA,"Mensual",NA,"Bajo"
101793,24,"Masculino","Casado",1,24005,2,1,"Mensual","Si","Bajo"
101687,23,"Masculino","Casado",1,24005,0,1,"Mensual","Si","Bajo"
101927,25,"Masculino","Casado",1,24150,1,1,"Semanal","Si","Bajo"
101566,22,"Masculino","Casado",1,24164,2,2,"Semanal","Si","Bajo"
101053,19,"Masculino","Casado",1,24200,0,1,"Mensual","Si","Bajo"
NA,NA,"Masculino","Casado",1,24217,1,2,"Semanal","Si","Bajo"
101829,24,"Masculino","Casado",1,24227,0,NA,"Semanal","Si","Bajo"
101361,21,NA,"Casado",1,24247,1,2,"Mensual","Si","Bajo"
101094,19,"Masculino","Casado",1,24258,0,2,NA,"Si","Bajo"
101513,27,NA,"Casado",NA,24268,1,1,"Semanal","Si","Bajo"
101830,36,"Masculino","Casado",1,24271,0,2,"Semanal","Si","Bajo"
101098,NA,NA,"Casado",1,24315,2,1,"Semanal",NA,"Bajo"
101818,28,"Masculino","Casado",1,24315,1,2,"Mensual","Si","Bajo"
101241,20,"Masculino",NA,1,24322,0,2,"Mensual","Si","Bajo"
101355,28,"Masculino","Casado",1,24328,2,2,"Semanal","Si","Bajo"
101961,37,"Masculino","Casado",1,24330,0,2,"Semanal","Si","Bajo"
100935,18,"Masculino","Casado",1,24405,0,1,NA,"Si","Bajo"
101969,38,NA,"Casado",1,24443,1,1,"Semanal","Si","Bajo"
101544,26,"Masculino","Casado",1,24453,0,1,"Semanal","Si","Bajo"
101230,20,"Masculino","Casado",1,24490,2,2,"Semanal","Si","Bajo"
101222,20,"Masculino","Casado",1,24519,2,1,"Semanal","Si","Bajo"
101649,NA,"Masculino","Casado",1,NA,2,2,"Semanal","Si","Bajo"
NA,20,"Masculino","Casado",1,24532,1,1,"Semanal","Si","Bajo"
101543,22,"Masculino","Casado",1,24535,0,2,"Semanal","Si","Bajo"
101670,23,"Masculino","Casado",1,24559,0,1,"Mensual","Si","Bajo"
101806,24,NA,"Casado",1,24577,2,NA,"Semanal","Si","Bajo"
NA,NA,"Masculino","Casado",1,24580,2,1,"Mensual","Si","Bajo"
101641,NA,"Masculino","Casado",1,NA,2,1,"Semanal","Si","Bajo"
101647,23,"Masculino","Casado",1,24674,1,1,"Semanal","Si","Bajo"
101685,23,"Masculino","Casado",1,24695,1,1,"Semanal","Si","Bajo"
101942,25,"Masculino","Casado",1,24698,2,NA,NA,"Si","Bajo"
100903,18,"Masculino","Casado",1,NA,2,1,"Mensual","Si","Bajo"
NA,24,"Masculino","Casado",1,24709,0,1,"Semanal","Si","Bajo"
101398,21,"Masculino","Casado",1,24711,2,1,"Semanal","Si","Bajo"
101528,22,"Masculino","Casado",1,24758,2,1,"Semanal","Si","Bajo"
NA,24,NA,"Casado",1,24762,1,1,"Mensual","Si","Bajo"
NA,22,"Masculino","Casado",1,24766,2,1,"Mensual","Si","Bajo"
NA,21,NA,"Casado",1,24775,1,1,"Mensual","Si","Alto"
100923,18,"Masculino","Casado",1,24780,1,2,"Mensual","Si","Bajo"
NA,25,"Masculino",NA,1,24823,0,2,"Mensual","Si","Bajo"
101790,NA,"Masculino","Casado",1,24877,0,2,"Mensual",NA,"Bajo"
NA,19,"Masculino","Casado",1,24877,0,2,"Mensual","Si","Bajo"
101228,NA,"Masculino","Casado",1,24886,2,1,"Mensual","Si","Bajo"
101937,25,"Masculino","Casado",1,24913,2,1,"Semanal","Si","Bajo"
101821,24,"Masculino",NA,1,NA,2,1,"Semanal","Si","Bajo"
101495,37,"Masculino",NA,1,24944,0,2,"Mensual","Si","Bajo"
101214,20,"Masculino","Casado",1,24945,2,1,"Semanal","Si","Bajo"
101352,21,"Masculino","Casado",1,24988,1,1,NA,"Si","Bajo"
101042,19,"Masculino","Casado",1,24989,0,1,"Mensual","Si","Bajo"
100708,43,NA,"Casado",1,28469,1,0,NA,"Si","Alto"
100674,42,"Masculino","Casado",1,28745,1,1,"Mensual","Si","Alto"
100632,35,"Masculino","Casado",1,30359,1,0,"Mensual","Si","Bajo"
100358,33,"Masculino","Casado",1,31453,2,0,NA,"Si","Alto"
100541,38,"Masculino","Casado",1,33439,1,1,"Mensual","Si","Bajo"
100357,33,"Masculino","Casado",1,33683,1,1,"Mensual","Si","Alto"
100356,33,"Masculino","Casado",1,36062,1,0,"Mensual","Si","Alto"
100711,43,NA,NA,1,36296,1,1,NA,"Si","Bajo"
100675,42,"Masculino","Casado",1,37837,2,1,"Mensual","Si","Alto"
100509,37,NA,"Casado",1,40020,2,NA,"Mensual",NA,"Bajo"
100690,42,"Masculino","Casado",1,NA,NA,NA,"Mensual","Si","Bajo"
100692,42,NA,"Casado",1,NA,1,1,"Mensual","Si","Alto"
100583,39,"Masculino","Casado",1,40335,NA,0,"Mensual","Si","Alto"
100713,NA,NA,"Casado",1,40438,2,1,"Mensual","Si","Alto"
100481,36,"Masculino","Casado",1,40493,1,1,"Mensual","Si","Bajo"
100446,35,NA,"Casado",1,40507,NA,1,"Mensual","Si","Alto"
100351,32,"Masculino","Casado",1,40526,1,1,"Mensual","Si","Alto"
100296,30,"Masculino","Casado",NA,40583,2,1,"Mensual","Si","Bajo"
100787,45,"Masculino","Casado",1,40609,1,0,"Mensual","Si","Alto"
NA,27,"Masculino","Casado",1,40626,2,0,"Mensual","Si","Alto"
100717,43,"Masculino","Casado",1,NA,1,1,"Mensual","Si","Bajo"
100467,36,"Masculino","Casado",1,40866,2,1,"Mensual","Si","Alto"
100800,27,"Masculino","Casado",1,40906,2,NA,NA,"Si","Alto"
100364,33,"Masculino","Casado",1,40940,2,1,"Mensual","Si","Alto"
100577,NA,"Masculino","Casado",1,NA,NA,1,"Mensual","Si","Alto"
100508,37,NA,"Casado",1,NA,2,0,"Mensual","Si","Bajo"
100434,35,"Masculino","Casado",1,40992,2,NA,"Mensual","Si","Alto"
100287,30,"Masculino","Casado",1,41068,1,1,"Mensual","Si","Alto"
100478,36,"Masculino",NA,1,41086,1,1,NA,"Si","Alto"
100638,41,"Masculino","Casado",1,41168,2,1,"Mensual","Si","Bajo"
100437,35,NA,"Casado",1,NA,2,NA,"Mensual","Si","Bajo"
100520,37,"Masculino","Casado",1,41432,1,1,"Mensual","Si","Bajo"
100359,33,"Masculino","Casado",1,41489,1,1,"Mensual","Si","Alto"
NA,36,"Masculino","Casado",1,41530,1,0,"Mensual","Si","Bajo"
100413,34,"Masculino","Casado",1,41629,2,1,"Mensual","Si","Alto"
100274,30,"Masculino","Casado",1,41639,2,0,"Mensual","Si","Alto"
100305,31,"Masculino","Casado",1,41777,1,NA,"Mensual","Si","Alto"
100643,41,"Masculino","Casado",1,41859,2,1,"Mensual","Si","Alto"
100560,38,"Masculino","Casado",1,42096,1,0,"Mensual","Si","Alto"
NA,31,"Masculino","Casado",1,42175,1,1,"Mensual","Si","Alto"
100647,41,"Masculino","Casado",1,42182,2,1,"Mensual","Si","Alto"
100408,34,"Masculino",NA,NA,42206,NA,0,NA,"Si","Alto"
100680,42,"Masculino","Casado",1,42231,2,1,"Mensual","Si","Alto"
NA,33,"Masculino","Casado",1,42234,2,1,NA,NA,"Bajo"
100387,33,NA,"Casado",1,42313,1,0,"Mensual","Si","Alto"
100546,38,"Masculino","Casado",1,42386,1,NA,"Mensual","Si","Alto"
100751,44,"Masculino","Casado",1,42412,NA,0,"Mensual","Si","Alto"
100686,29,"Masculino","Casado",NA,42429,NA,NA,"Mensual","Si","Bajo"
100742,44,"Masculino","Casado",1,NA,1,0,"Mensual","Si","Bajo"
100634,41,"Masculino","Casado",1,NA,1,1,"Mensual","Si","Bajo"
100653,41,"Masculino","Casado",1,42737,2,1,"Mensual","Si","Bajo"
100547,38,"Masculino","Casado",1,42874,2,1,"Mensual",NA,"Alto"
100750,30,NA,"Casado",1,42899,1,1,"Mensual","Si","Bajo"
100646,41,"Masculino","Casado",1,42904,1,0,"Mensual","Si","Alto"
100699,42,"Masculino","Casado",1,42909,1,0,"Mensual",NA,"Bajo"
100392,34,"Masculino","Casado",1,42928,1,1,"Mensual","Si","Bajo"
100552,38,"Masculino","Casado",1,42953,2,0,"Mensual","Si","Alto"
100663,41,"Masculino",NA,1,42996,2,1,"Mensual","Si","Alto"
100342,32,"Masculino","Casado",1,43202,1,1,"Mensual","Si","Alto"
100724,43,"Masculino","Casado",1,43348,2,1,NA,"Si","Bajo"
100405,NA,"Masculino","Casado",1,43482,1,1,"Mensual","Si","Bajo"
100782,29,"Masculino","Casado",1,43608,1,0,"Mensual","Si","Bajo"
100721,43,"Masculino","Casado",1,43669,1,0,"Mensual","Si","Alto"
100642,41,"Masculino","Casado",1,43739,1,1,NA,"Si","Bajo"
NA,36,"Masculino","Casado",1,43750,1,1,"Mensual",NA,"Alto"
100454,35,"Masculino","Casado",1,43799,1,0,"Mensual","Si","Alto"
100283,30,"Masculino","Casado",1,43800,2,0,"Mensual","Si","Alto"
100506,37,"Masculino","Casado",1,43820,NA,0,"Mensual","Si","Alto"
100785,NA,"Masculino","Casado",1,43823,2,1,"Mensual","Si","Bajo"
100522,37,"Masculino","Casado",1,43982,2,0,"Mensual","Si","Alto"
100736,44,"Masculino","Casado",1,44005,2,1,"Mensual","Si","Bajo"
100465,36,NA,"Casado",1,44048,1,0,NA,"Si","Alto"
NA,45,"Masculino",NA,1,44072,1,0,"Mensual","Si","Bajo"
100417,34,"Masculino","Casado",NA,44159,1,0,"Mensual","Si","Bajo"
100280,30,"Masculino","Casado",1,44202,2,0,"Mensual","Si","Alto"
100781,45,"Masculino","Casado",NA,NA,2,1,"Mensual","Si","Alto"
100476,36,"Masculino","Casado",1,44318,1,0,"Mensual","Si","Alto"
NA,37,"Masculino","Casado",1,44394,1,0,"Mensual","Si","Alto"
100752,29,"Masculino",NA,1,44395,2,NA,"Mensual","Si","Alto"
100396,34,"Masculino","Casado",1,44442,1,0,"Mensual","Si","Bajo"
NA,36,"Masculino","Casado",1,44449,1,0,"Mensual","Si","Alto"
100440,35,"Masculino","Casado",1,44772,1,0,"Mensual","Si","Bajo"
100329,32,"Masculino",NA,1,44781,1,0,"Mensual","Si","Alto"
100764,44,"Masculino","Casado",1,44787,NA,0,"Mensual","Si","Alto"
100403,34,"Masculino",NA,1,44831,1,1,"Mensual","Si","Alto"
NA,39,"Masculino","Casado",1,44892,2,0,NA,"Si","Alto"
NA,42,"Masculino","Casado",1,44898,1,0,"Mensual","Si","Alto"
NA,30,"Masculino","Casado",1,44974,2,0,"Mensual","Si","Bajo"
NA,30,NA,"Casado",1,45049,2,1,"Mensual","Si","Alto"
100746,44,"Masculino","Casado",1,45194,2,1,NA,"Si","Bajo"
100337,32,"Masculino","Casado",1,45209,2,0,"Mensual","Si","Alto"
100716,31,"Masculino","Casado",1,45217,2,NA,"Mensual","Si","Alto"
100733,43,"Masculino","Casado",1,45318,1,1,"Mensual",NA,"Bajo"
100683,29,"Masculino","Casado",1,45549,1,0,"Mensual","Si","Alto"
100343,32,"Masculino","Casado",1,45687,2,1,NA,"Si","Alto"
100516,37,NA,"Casado",1,45849,2,1,"Mensual","Si","Bajo"
100707,42,"Masculino","Casado",1,46119,1,0,"Mensual","Si","Alto"
100458,35,"Masculino","Casado",1,46645,1,0,"Mensual",NA,"Bajo"
100456,NA,"Masculino","Casado",1,47026,2,0,"Mensual",NA,"Alto"
100595,39,"Masculino","Casado",1,47161,2,1,"Mensual","Si","Alto"
100411,34,"Masculino","Casado",1,47833,NA,0,"Mensual","Si","Bajo"
100293,NA,"Masculino","Casado",1,48336,2,0,"Mensual","Si","Bajo"
100693,42,"Masculino","Casado",1,48414,2,0,"Mensual","Si","Alto"
100532,37,"Masculino","Casado",1,48931,2,0,"Mensual","Si","Bajo"
100423,34,"Masculino","Casado",1,49007,1,0,"Mensual","Si","Bajo"
NA,33,"Masculino","Casado",1,49075,2,0,"Mensual","Si","Bajo"
100604,39,"Masculino","Casado",1,49407,NA,0,"Mensual","Si","Bajo"
100487,36,NA,"Casado",1,NA,2,1,"Mensual","Si","Alto"
100705,42,"Masculino","Casado",1,49485,1,1,"Mensual","Si","Alto"
100622,35,NA,"Casado",NA,49600,2,1,"Mensual","Si","Alto"
100571,38,"Masculino","Casado",1,50076,1,NA,NA,"Si","Bajo"
100500,36,"Masculino",NA,1,50302,2,0,"Mensual","Si","Bajo"
100490,36,"Masculino","Casado",1,50799,NA,0,"Mensual","Si","Alto"
100662,37,"Masculino","Casado",1,NA,1,1,"Mensual","Si","Alto"
100767,44,"Masculino","Casado",1,51724,1,1,"Mensual","Si","Bajo"
100346,32,"Masculino","Casado",1,52118,2,1,"Mensual","Si","Bajo"
100768,44,"Masculino","Casado",1,52772,2,1,"Mensual","Si","Alto"
100350,32,"Masculino",NA,1,NA,1,0,"Mensual","Si","Bajo"
100761,44,NA,"Casado",1,53102,1,0,"Mensual","Si","Alto"
100384,33,"Masculino","Casado",1,53195,NA,1,"Mensual","Si","Alto"
100753,44,"Masculino","Casado",1,53550,1,NA,"Mensual","Si","Bajo"
100794,45,"Masculino","Casado",1,53704,NA,1,"Mensual","Si","Alto"
100488,36,"Masculino","Casado",1,54021,1,1,"Mensual","Si","Bajo"
NA,41,"Masculino","Casado",1,54777,2,1,"Mensual","Si","Alto"
100348,32,"Masculino","Casado",1,54792,1,NA,"Mensual","Si","Alto"
NA,38,"Masculino",NA,1,55112,2,1,"Mensual","Si","Alto"
100700,42,"Masculino","Casado",1,55140,2,0,"Mensual","Si","Alto"
100425,34,"Masculino","Casado",1,55497,1,1,"Mensual","Si","Bajo"
100570,NA,"Masculino","Casado",1,55565,2,0,"Mensual","Si","Alto"
100326,31,"Masculino","Casado",1,55897,2,0,NA,"Si","Alto"
100379,NA,"Masculino","Casado",1,56087,NA,1,"Mensual","Si","Bajo"
100591,39,"Masculino","Casado",NA,56523,NA,0,"Mensual","Si","Alto"
100374,33,"Masculino","Casado",1,56849,1,1,"Mensual","Si","Alto"
100412,34,"Masculino","Casado",1,56891,1,1,NA,NA,"Bajo"
100728,28,"Masculino","Casado",1,NA,1,1,"Mensual","Si","Bajo"
100452,35,"Masculino","Casado",1,57689,1,1,"Mensual","Si","Alto"
100354,32,"Masculino","Casado",1,57718,2,NA,"Mensual","Si","Bajo"
100796,45,"Masculino","Casado",1,58381,1,0,"Mensual","Si","Alto"
100389,30,"Masculino",NA,1,59036,1,1,"Mensual","Si","Alto"
100666,28,"Masculino","Casado",1,59179,NA,1,"Mensual",NA,"Bajo"
NA,41,"Masculino","Casado",1,59276,2,1,"Mensual","Si","Alto"
100418,34,"Masculino","Casado",1,59508,1,1,"Mensual",NA,"Alto"
NA,35,"Masculino","Casado",1,59692,1,0,"Mensual",NA,"Bajo"
100756,44,NA,"Casado",1,59944,2,0,"Mensual","Si","Alto"
101121,20,"Masculino","Casado",2,15035,2,2,"Semanal","Si","Bajo"
101715,NA,"Masculino","Casado",2,15054,2,2,"Mensual","Si","Bajo"
101289,21,"Masculino","Casado",2,NA,0,2,"Semanal","Si","Bajo"
101108,19,"Masculino","Casado",2,15096,0,2,"Semanal",NA,"Bajo"
101278,21,"Masculino","Casado",2,15130,1,2,"Semanal","Si","Bajo"
101560,22,NA,"Casado",2,NA,1,2,"Semanal","Si","Bajo"
101027,19,"Masculino","Casado",2,15181,1,2,"Semanal",NA,"Bajo"
103949,46,"Masculino","Casado",2,15268,4,1,"Mensual","Si","Bajo"
103803,42,"Masculino","Casado",2,15299,3,2,"Semanal","Si","Bajo"
103882,44,"Masculino","Casado",2,15391,3,1,NA,"Si","Bajo"
101215,20,"Masculino","Casado",2,NA,0,1,"Semanal","Si","Bajo"
104050,49,"Masculino","Casado",2,15422,3,2,"Mensual","Si","Bajo"
101900,25,"Masculino","Casado",NA,15451,1,1,"Mensual","Si","Bajo"
NA,23,"Masculino","Casado",2,15466,2,2,"Semanal","Si","Bajo"
NA,21,"Masculino","Casado",NA,15549,1,1,NA,"Si","Bajo"
NA,22,"Masculino","Casado",NA,15571,0,2,"Semanal","Si","Bajo"
103887,44,"Masculino","Casado",2,15628,4,1,"Mensual","Si","Bajo"
100999,19,"Masculino","Casado",2,NA,NA,2,"Semanal","Si","Bajo"
100809,18,"Masculino","Casado",2,15739,0,2,"Semanal","Si","Bajo"
101904,NA,NA,"Casado",2,15770,NA,1,"Mensual","Si","Bajo"
101329,NA,"Masculino",NA,2,15781,NA,NA,"Mensual","Si","Bajo"
101743,24,"Masculino","Casado",NA,15838,1,1,"Semanal","Si","Bajo"
101120,20,"Masculino",NA,NA,15855,NA,1,"Mensual","Si","Bajo"
100899,18,"Masculino","Casado",2,15868,0,2,"Mensual","Si","Bajo"
NA,NA,NA,"Casado",2,15872,1,2,"Mensual","Si","Bajo"
101301,21,"Masculino","Casado",2,16006,2,2,"Mensual","Si","Bajo"
101711,24,"Masculino","Casado",2,16158,0,1,"Mensual","Si","Bajo"
101152,20,"Masculino","Casado",2,16174,1,2,"Semanal","Si","Bajo"
100931,18,"Masculino","Casado",2,16223,0,2,NA,NA,"Bajo"
NA,22,"Masculino","Casado",2,16242,0,2,"Mensual","Si","Bajo"
101587,26,"Masculino","Casado",2,NA,0,2,"Semanal","Si","Bajo"
NA,23,"Masculino","Casado",2,16356,NA,1,NA,"Si","Bajo"
101342,21,"Masculino","Casado",2,16414,2,1,NA,"Si","Bajo"
101162,20,"Masculino","Casado",2,16470,0,1,"Mensual","Si","Bajo"
104109,NA,"Masculino","Casado",2,16475,3,2,"Mensual","Si","Bajo"
100951,19,"Masculino","Casado",NA,16520,0,2,"Mensual","Si","Alto"
104021,48,"Masculino","Casado",2,16635,3,2,"Mensual","Si","Bajo"
103955,46,"Masculino","Casado",2,16646,4,2,"Mensual","Si","Bajo"
101272,20,"Masculino","Casado",2,16724,2,1,NA,"Si","Bajo"
101415,22,"Masculino","Casado",2,16738,0,NA,"Semanal","Si","Bajo"
103815,NA,NA,NA,2,16816,4,2,"Mensual","Si","Bajo"
101239,20,"Masculino","Casado",NA,NA,2,2,"Semanal",NA,"Bajo"
NA,20,"Masculino",NA,2,16951,0,2,"Mensual","Si","Bajo"
101817,29,"Masculino","Casado",2,16953,2,2,"Mensual","Si","Bajo"
101028,37,"Masculino","Casado",2,17043,1,2,"Semanal","Si","Bajo"
101712,24,"Masculino","Casado",2,17044,0,1,"Semanal","Si","Bajo"
101801,24,"Masculino","Casado",2,17065,0,NA,NA,"Si","Bajo"
101304,21,"Masculino","Casado",2,17078,2,2,NA,"Si","Bajo"
101575,26,"Masculino","Casado",2,NA,1,1,"Mensual","Si","Bajo"
101574,37,"Masculino","Casado",2,17268,0,1,"Semanal","Si","Bajo"
NA,33,"Masculino","Casado",2,17353,3,1,"Semanal","Si","Bajo"
101789,24,NA,"Casado",2,17425,2,NA,NA,"Si","Bajo"
103912,45,NA,"Casado",2,17454,4,1,NA,"Si","Bajo"
NA,22,"Masculino","Casado",2,17466,2,NA,NA,"Si","Bajo"
104084,50,"Masculino","Casado",2,17560,3,2,"Semanal","Si","Bajo"
101880,25,"Masculino","Casado",2,17687,0,1,"Mensual","Si","Bajo"
104010,48,"Masculino","Casado",2,17705,3,2,"Semanal","Si","Bajo"
101005,19,"Masculino","Casado",2,17722,0,1,"Mensual","Si","Bajo"
100894,18,"Masculino","Casado",2,17823,1,1,"Mensual","Si","Bajo"
101119,20,"Masculino","Casado",2,17830,2,2,"Mensual","Si","Bajo"
101851,38,"Masculino","Casado",2,17830,1,2,"Semanal","Si","Bajo"
101850,24,"Masculino","Casado",2,17838,0,2,"Semanal","Si","Bajo"
101191,NA,"Masculino","Casado",2,NA,1,1,"Semanal","Si","Bajo"
101101,19,"Masculino","Casado",NA,18082,0,2,"Semanal","Si","Bajo"
101254,NA,"Masculino","Casado",2,18148,1,2,"Mensual","Si","Bajo"
101202,20,"Masculino","Casado",2,18185,1,2,"Semanal","Si","Bajo"
101957,25,"Masculino","Casado",2,18221,2,2,"Mensual","Si","Bajo"
103755,40,"Masculino","Casado",2,18298,4,1,"Semanal","Si","Bajo"
103990,47,"Masculino","Casado",NA,18305,4,2,"Semanal","Si","Bajo"
NA,48,"Masculino","Casado",2,18342,4,1,"Semanal","Si","Bajo"
101729,24,"Masculino","Casado",2,NA,0,2,"Mensual","Si","Bajo"
103822,27,"Masculino","Casado",2,18488,4,2,"Mensual","Si","Bajo"
101537,22,"Masculino","Casado",2,NA,0,1,"Semanal","Si","Bajo"
101387,21,"Masculino","Casado",2,18559,1,2,"Mensual","Si","Bajo"
NA,49,"Masculino","Casado",2,18586,4,2,"Semanal","Si","Bajo"
101530,22,"Masculino","Casado",2,18701,2,1,"Mensual","Si","Bajo"
101006,19,"Masculino","Casado",2,18734,0,2,"Semanal",NA,"Bajo"
104026,NA,"Masculino","Casado",2,18749,NA,1,"Mensual","Si","Bajo"
101538,22,"Masculino","Casado",2,18755,1,1,"Mensual","Si","Bajo"
100958,19,"Masculino","Casado",2,NA,1,NA,"Mensual",NA,"Bajo"
101481,22,"Masculino","Casado",2,18785,1,2,"Semanal","Si","Bajo"
103871,44,"Masculino","Casado",2,18863,3,1,"Semanal","Si","Bajo"
101586,23,"Masculino","Casado",2,NA,NA,1,"Semanal","Si","Bajo"
101594,30,"Masculino",NA,NA,18952,1,1,NA,"Si","Bajo"
101267,20,"Masculino","Casado",2,NA,0,2,"Semanal","Si","Bajo"
101502,22,"Masculino","Casado",NA,NA,1,1,"Semanal","Si","Bajo"
101714,28,NA,"Casado",2,19683,2,1,"Mensual","Si","Bajo"
103775,41,"Masculino","Casado",2,19705,4,2,"Mensual","Si","Bajo"
101424,27,"Masculino","Casado",2,20019,0,2,"Semanal","Si","Bajo"
101633,23,"Masculino","Casado",NA,20026,0,2,"Mensual","Si","Bajo"
101350,NA,"Masculino","Casado",2,20041,2,1,"Mensual",NA,"Bajo"
101768,24,"Masculino","Casado",2,20134,1,2,"Mensual","Si","Bajo"
101472,22,"Masculino","Casado",2,20137,1,1,"Mensual","Si","Bajo"
103873,NA,"Masculino","Casado",NA,20150,4,1,"Mensual","Si","Bajo"
100987,19,"Masculino","Casado",2,20191,2,2,"Mensual","Si","Bajo"
101330,21,"Masculino","Casado",2,NA,NA,NA,"Semanal",NA,"Bajo"
101444,31,"Masculino","Casado",2,20228,1,1,"Mensual","Si","Bajo"
101170,20,NA,"Casado",2,20238,2,1,NA,"Si","Alto"
101453,26,"Masculino","Casado",NA,20241,1,1,"Semanal","Si","Bajo"
NA,21,"Masculino","Casado",2,20266,0,1,"Semanal","Si","Bajo"
104083,29,"Masculino","Casado",2,20269,4,1,NA,"Si","Bajo"
101303,21,"Masculino","Casado",2,NA,2,2,"Semanal",NA,"Bajo"
101340,21,"Masculino","Casado",2,20299,0,2,"Semanal","Si","Bajo"
101310,21,"Masculino","Casado",2,20358,1,2,"Semanal",NA,"Bajo"
101318,21,NA,"Casado",2,20375,1,1,"Mensual","Si","Bajo"
101419,22,"Masculino","Casado",2,20376,2,2,"Mensual","Si","Bajo"
101422,NA,"Masculino","Casado",2,20410,0,2,"Mensual","Si","Bajo"
100997,NA,"Masculino","Casado",2,20417,0,1,NA,"Si","Bajo"
101201,20,"Masculino","Casado",2,20436,0,1,"Mensual","Si","Bajo"
101437,27,"Masculino","Casado",2,20438,2,2,NA,"Si","Bajo"
101623,23,"Masculino","Casado",2,20456,2,2,"Semanal",NA,"Bajo"
101171,NA,"Masculino","Casado",2,20478,NA,1,"Semanal","Si","Bajo"
101896,25,"Masculino","Casado",2,NA,2,1,"Mensual","Si","Bajo"
101195,20,"Masculino","Casado",2,20497,0,2,"Semanal","Si","Bajo"
101915,25,"Masculino","Casado",2,20568,NA,1,"Semanal","Si","Bajo"
NA,18,"Masculino","Casado",NA,20568,NA,NA,"Semanal","Si","Bajo"
100862,18,"Masculino","Casado",2,20602,1,1,"Semanal","Si","Bajo"
103807,NA,"Masculino","Casado",2,20621,4,2,"Semanal","Si","Bajo"
101588,23,"Masculino","Casado",2,20631,2,1,"Semanal","Si","Bajo"
NA,43,"Masculino","Casado",2,20633,4,1,"Mensual","Si","Bajo"
NA,20,"Masculino","Casado",NA,NA,1,1,NA,"Si","Bajo"
NA,18,"Masculino","Casado",2,20717,NA,2,"Mensual","Si","Bajo"
101420,NA,"Masculino","Casado",2,20757,2,2,NA,"Si","Bajo"
101423,NA,"Masculino","Casado",2,20786,NA,1,"Semanal","Si","Bajo"
100844,18,"Masculino","Casado",2,20808,1,NA,"Semanal",NA,"Bajo"
101302,21,"Masculino","Casado",2,20815,2,1,"Semanal","Si","Bajo"
NA,25,"Masculino","Casado",2,20826,0,1,"Semanal","Si","Bajo"
104016,48,"Masculino","Casado",2,20863,4,2,"Mensual",NA,"Bajo"
100883,18,"Masculino","Casado",2,20893,0,2,NA,"Si","Bajo"
101595,23,"Masculino","Casado",2,20896,2,2,"Semanal",NA,"Bajo"
101008,19,"Masculino","Casado",2,20919,1,2,"Mensual","Si","Bajo"
101463,22,"Masculino","Casado",2,20959,1,1,NA,"Si","Bajo"
